account_id,avg_usage_time,avg_usage_count,avg_error_count,avg_satisfaction,avg_resolution_time,avg_refund_amount,mrr_amount,arr_amount,auto_renew_flag,churn_label,industry,plan_tier,country,feedback_text,engagement_score,support_efficiency,revenue_stability,sentiment_score
A-712533,0.6514239563540843,0.6612244897959174,0.5989304812834224,0.375,0.5126760563380282,0.0,0.12695023029492367,0.12695023029492372,0.0,0.0,0.5,0.0,1.0,missing features,0.6515782511517584,0.03740354938271605,1.0,0.6
A-712f1c,0.42272087456453955,0.3430372148859542,0.47058823529411764,0.5,0.5727699530516431,0.2485767817251567,0.21839063442325937,0.21839063442325937,0.0,1.0,0.25,1.0,1.0,,0.4225358608069417,0.03472222222222224,0.0,1.0
A-71615e,0.6017991472993832,0.5510204081632648,0.6223908918406071,0.3472222222222221,0.676056338028169,0.0,0.25130477262185397,0.2513047726218539,0.0,0.0,0.5,0.5,1.0,missing features,0.6018261495880745,0.02108916323731138,1.0,0.6
A-716841,0.649803647643907,0.5849768478820092,0.35986159169550164,0.5,0.4056338028169014,0.0,0.19061366462330814,0.1906136646233082,0.0,0.0,0.75,0.0,1.0,too expensive,0.6498590655529647,0.05951579284912617,1.0,0.0
A-726cfa,0.5022261689296829,0.5893080264175636,0.432172869147659,0.5,0.488262910798122,0.43997261655977515,0.1364829949880928,0.13648299498809277,0.0,1.0,0.25,1.0,1.0,too expensive,0.5023359820596577,0.045252525252525266,0.0,0.0
A-72799b,0.46097317884494593,0.4994793835901703,0.5714285714285714,0.75,0.4577464788732395,0.0,0.12868663840375175,0.12868663840375175,0.0,1.0,0.25,0.5,0.5,switched to competitor,0.46097949967744223,0.05990338164251208,0.0,1.0
A-751bd4,0.6473412776423052,0.3201166180758013,0.0,0.625,0.3122065727699531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,,0.6470521826392374,0.09108556832694764,1.0,1.0
A-751c58,0.6933047795516999,0.790637548820067,0.21309655937846833,0.6666666666666665,0.543661971830986,0.07713002329994474,0.13598622564051482,0.13598622564051482,0.0,0.0,0.75,1.0,0.8333333333333333,missing features switched to competitor too expensive,0.6936139696484865,0.043633562407508764,1.0,0.30000000000000004
A-756192,0.49887864886795674,0.44729409620991234,0.6323529411764706,0.5,0.511737089201878,0.04430292330234681,0.15355724968161022,0.15355724968161022,0.0,0.0,0.75,0.5,0.6666666666666666,,0.4988044091821374,0.04199677938808373,1.0,1.0
A-7641d3,0.6594626925602619,0.6606997084548105,0.4894117647058824,0.6666666666666665,0.6225352112676057,0.23672263457519638,0.08049369979580365,0.08049369979580366,0.0,0.0,0.5,0.5,1.0,missing features,0.6596136477671851,0.034753175493916225,1.0,0.6
A-76fa4d,0.7392201806082456,0.5269679300291541,0.5490196078431373,0.75,0.4563380281690141,0.05952295164660949,0.6974203314099507,0.6974203314099509,0.0,1.0,1.0,1.0,1.0,too expensive,0.7391704298377654,0.06016365202411715,0.0,0.0
A-779e4e,0.3690346862284405,0.24271137026239042,0.427807486631016,0.5,0.3605633802816902,0.010460954577118015,0.20545955172532,0.20545955172532002,0.0,1.0,1.0,1.0,1.0,,0.36873660083017823,0.06985149400608338,0.0,1.0
A-781cc0,0.5873516535803981,0.5311149090177936,0.4543610547667343,0.33333333333333326,0.795774647887324,0.0,0.07572565184135312,0.0757256518413531,0.0,1.0,0.5,0.0,1.0,too expensive,0.5873574753014862,0.013393830677781299,0.0,0.0
A-78f02b,0.5925878677101065,0.7097667638483967,0.7529411764705882,0.5,0.6302816901408451,0.0,0.3323030430235288,0.3323030430235288,0.0,0.0,1.0,0.5,1.0,missing features too expensive,0.592824887104867,0.02910147223872714,1.0,0.30000000000000004
A-7920cc,0.49683876877468014,0.46256935954105094,0.4250474383301707,0.6666666666666665,0.448692152917505,0.0,0.33314672139443813,0.3331467213944382,0.0,0.0,0.0,0.5,0.5,,0.49678511888383514,0.058224375336424106,1.0,1.0
A-794a0b,0.3522290067294963,0.30036826760779434,0.7678018575851393,0.7777777777777781,0.48145539906103285,0.0,0.13068725006731027,0.13068725006731027,0.0,0.0,1.0,1.0,0.3333333333333333,switched to competitor,0.3520116460242426,0.056792019000934515,1.0,1.0
A-7988d1,0.5505434487093056,0.4820002535175556,0.5728900255754475,0.6666666666666665,0.48356807511737093,0.020285364271816677,0.08493714025513871,0.08493714025513871,0.0,1.0,0.0,0.0,1.0,missing features too expensive,0.5504973930495866,0.05223694642654886,0.0,0.30000000000000004
A-798a3f,0.4888156756101093,0.41060594121818594,0.4833068362480127,0.5,0.4507042253521127,0.0,0.1300486867611968,0.13004868676119682,0.0,1.0,0.25,0.5,0.5,,0.48869692572652934,0.051125635439360925,0.0,1.0
A-7a0d69,0.5247207184944042,0.5320938679921619,0.4783027965284474,1.0,0.3943661971830986,0.034769762917057,0.11001012292253519,0.11001012292253519,0.0,0.0,0.25,0.5,0.3333333333333333,switched to competitor,0.5247485050134485,0.08477366255144032,1.0,1.0
A-7c4956,0.5040969378578807,0.7113702623906701,0.8366013071895424,0.5,0.1784037558685446,0.019928058418005812,0.03837215277333099,0.038372152773330996,0.0,1.0,0.25,0.5,1.0,,0.5043652784746614,0.1575757575757576,0.0,1.0
A-7c5768,0.5833675070646421,0.5572949676765115,0.6342710997442456,0.5,0.3915492957746479,0.02102699911123922,0.02854301997139828,0.02854301997139828,0.0,0.0,1.0,0.0,0.8333333333333333,,0.5834087785510155,0.06250724997928578,1.0,1.0
A-7c6b6b,0.3060648303892224,0.229404414827155,0.6453781512605042,0.6666666666666665,0.7211267605633803,0.0,0.0522110428649692,0.0522110428649692,0.0,1.0,0.75,1.0,1.0,too expensive,0.30577019568489705,0.026281753767133882,0.0,0.0
A-7c83a1,0.6546831003826347,0.6068842283457156,0.349146110056926,0.5,0.5774647887323944,0.0,0.09486729762425809,0.09486729762425808,0.0,1.0,0.0,0.5,1.0,,0.6547654694657107,0.034223370657479185,0.0,1.0
A-7cfe77,0.5599058147877211,0.7788859904864198,0.544891640866873,0.25,0.41851106639839036,0.0,0.175471237449302,0.175471237449302,0.0,0.0,0.25,1.0,1.0,missing features,0.5602437478543322,0.046123901679457235,1.0,0.6
A-7d514c,0.5696045482493378,0.6833090379008744,0.5882352941176471,1.0,0.4553990610328639,0.07734020321395114,0.2805755710264127,0.28057557102641273,0.0,1.0,1.0,1.0,0.3333333333333333,,0.5698146638233818,0.07033441208198489,0.0,1.0
A-7da956,0.5294125028263862,0.7377808266163606,0.6459054209919262,1.0,0.4460093896713615,0.041735725781268766,0.05477022435928288,0.05477022435928288,0.0,1.0,0.0,0.0,1.0,,0.5297069153803015,0.07231389805647233,0.0,1.0
A-7dacce,0.5595817944545988,0.5029154518950438,0.5686274509803921,0.33333333333333326,0.44366197183098594,0.0,0.19277329344271235,0.19277329344271238,0.0,0.0,0.0,0.5,0.16666666666666666,missing features switched to competitor,0.5595600225790266,0.04550089060868498,1.0,0.6
A-7df7a7,0.4814054696897748,0.5890814724633961,0.48610213316095674,0.5,0.3802816901408451,0.0,0.1410654112413616,0.14106541124136163,0.0,1.0,0.25,1.0,1.0,missing features,0.48152186498899996,0.06504895700298,0.0,0.6
A-7e0a10,0.7227575591535921,0.6145189504373176,0.6588235294117647,0.5,0.5408450704225353,0.0,0.4210238276497499,0.42102382764974994,0.0,0.0,0.75,0.5,1.0,missing features,0.7228273958855994,0.038332722161105004,1.0,0.6
A-7f29a7,0.49499906294411444,0.5463650898147274,0.5768500948766604,0.5,0.323943661971831,0.08636592923542552,0.1090552941292576,0.10905529412925763,0.0,1.0,0.0,0.0,0.8333333333333333,switched to competitor,0.49505527410452677,0.08019753086419754,0.0,1.0
A-7f4db3,0.5818362814276331,0.37142857142857144,0.4810457516339869,0.125,0.21971830985915494,0.0,0.11560011035930808,0.1156001103593081,0.0,1.0,0.75,0.5,1.0,missing features,0.5816357250376315,0.09712401795735127,0.0,0.6
A-7f6b86,0.743472489831745,0.6214179051411501,0.321377331420373,0.33333333333333326,0.5553319919517103,0.018988253945377242,0.21396148017445624,0.21396148017445624,0.0,1.0,1.0,0.0,1.0,,0.7435444788466951,0.031122463459628207,0.0,1.0
A-7f8241,0.5297287443254709,0.41607663473552625,0.4644766997708174,0.0,0.49295774647887325,0.016664264610506595,0.18209917239451007,0.18209917239450998,0.0,0.0,0.5,1.0,1.0,,0.5296036126442548,0.02602602602602603,1.0,1.0
A-80eeb6,0.5181802511767096,0.4180988184747578,0.5325077399380804,0.33333333333333326,0.5528169014084507,0.0,0.3301470640550405,0.3301470640550405,0.0,1.0,0.0,0.5,0.8333333333333333,too expensive missing features,0.5180615707608206,0.031385459533607676,0.0,0.30000000000000004
A-812c5b,0.5723087953074858,0.5051020408163263,0.4919786096256684,0.5,0.36619718309859156,0.042624486560495785,0.12447459220561155,0.12447459220561155,0.0,0.0,0.25,1.0,0.16666666666666666,missing features,0.5722856703005973,0.06843033509700176,1.0,0.6
A-8145a0,0.5964710966157912,0.790041909620991,0.39705882352941174,0.5,0.31924882629107987,0.0,0.11091453235836102,0.11091453235836102,0.0,1.0,0.0,0.5,0.0,missing features,0.596811496487707,0.08168168168168168,0.0,0.6
A-81edc3,0.6657838568111655,0.6485304546529043,0.5214626391096979,0.5,0.7276995305164319,0.013103216353198336,0.12481436477708291,0.12481436477708296,0.0,0.0,0.0,1.0,0.6666666666666666,too expensive missing features,0.6659168576504252,0.021532091097308498,1.0,0.30000000000000004
A-82861f,0.4043709035849774,0.3316618075801747,0.8094117647058823,0.10000000000000009,0.3295774647887324,0.0,0.32785117146089315,0.32785117146089315,0.0,1.0,0.25,0.0,0.8333333333333333,,0.40417711991971894,0.05684844949936815,0.0,1.0
A-82d8a6,0.4867352188469297,0.3902124114952108,0.5109243697478991,0.25,0.5802816901408452,0.0,0.1210024932485107,0.12100249324851071,0.0,1.0,0.0,0.5,0.8333333333333333,switched to competitor,0.48659056698444536,0.025983081847279377,0.0,1.0
A-832ec2,0.6306618481022014,0.6747188671386919,0.4801920768307323,0.5,0.35211267605633806,0.0,0.09236737220377118,0.09236737220377117,0.0,0.0,0.75,0.0,0.8333333333333333,too expensive switched to competitor,0.6308405951442294,0.07206218564243255,1.0,0.0
A-84ebe4,0.5273568372225311,0.3860891295293625,0.5826330532212886,0.5,0.4014084507042254,0.0,0.2655865300207923,0.2655865300207923,0.0,1.0,0.75,1.0,1.0,missing features switched to competitor,0.5271933911547558,0.06039263307022871,0.0,0.6
A-854864,0.5721690556756912,0.6472303206997085,0.39215686274509803,0.8999999999999999,0.6084507042253522,0.030518123513727752,0.1846628033003441,0.18466280330034412,0.0,1.0,0.75,1.0,0.6666666666666666,switched to competitor,0.572331284495735,0.04326450344149459,0.0,1.0
A-855a48,0.667364540963865,0.603498542274052,0.3422459893048128,0.33333333333333326,0.543661971830986,0.02853642718166751,0.2905476400995821,0.2905476400995821,0.0,0.0,0.5,0.0,1.0,too expensive,0.6674383068010764,0.03236230209410285,1.0,0.0
A-856b1e,0.45701411364494804,0.5510204081632648,0.9820971867007672,0.41666666666666674,0.49295774647887325,0.011613941533953063,0.06173559775455173,0.06173559775455173,0.0,0.0,0.75,1.0,1.0,,0.45708894173084047,0.04148593037481928,1.0,1.0
A-86902e,0.6280190754239298,0.5418575593502704,0.5378151260504201,0.25,0.5618153364632238,0.0,0.25764601291989925,0.25764601291989925,0.0,1.0,1.0,0.0,0.6666666666666666,,0.6280254700977229,0.027723744965124274,0.0,1.0
A-86cdb4,0.7037606330840479,0.5628012137799723,0.460984393757503,0.6666666666666665,0.35774647887323946,0.0014532439768441786,0.03337622090550616,0.03337622090550616,0.0,1.0,0.25,0.0,0.3333333333333333,,0.7037693150516601,0.07892823886335647,0.0,1.0
A-86fc1d,0.5494736206670653,0.4964147821290674,0.6613672496025438,0.5,0.36619718309859156,0.0,0.13739044805703882,0.13739044805703884,0.0,1.0,0.25,1.0,0.8333333333333333,,0.5494467121411425,0.06843033509700176,0.0,1.0
A-87aa7b,0.5198541498487962,0.639212827988338,0.45751633986928103,0.4666666666666668,0.3708920187793427,0.16333981888496554,0.10904898893956247,0.10904898893956246,0.0,0.0,1.0,1.0,1.0,switched to competitor missing features,0.5200232062217766,0.06566158315177925,1.0,0.6
A-883b7d,0.4999735730492251,0.48104956268221555,0.5704099821746881,0.30000000000000004,0.34607645875251514,0.10709167046992227,0.22545482789273297,0.22545482789273297,0.0,1.0,0.0,0.0,0.6666666666666666,,0.49994298225607825,0.06336917562724013,0.0,1.0
A-88c6ca,0.5588363893019422,0.6584175198318536,0.4158686730506156,0.25,0.7746478873239437,0.0,0.09459439782927424,0.09459439782927426,0.0,0.0,0.75,0.5,0.3333333333333333,,0.5590176081401182,0.01251895170023825,1.0,1.0
A-89ee83,0.5204671078428208,0.42871967188812565,0.4147557328015952,0.5,0.2929577464788733,0.3100754245634263,0.1454358385381312,0.14543583853813122,0.0,1.0,0.0,0.0,1.0,,0.5203615195557331,0.09079488845570717,0.0,1.0
A-8adedc,0.4434463907938192,0.42326626200831585,0.5091610414657667,0.5,0.6795774647887324,0.025357706196504206,0.20134391580050956,0.20134391580050956,0.0,1.0,0.5,0.5,1.0,,0.4433591340182442,0.025010748725508264,0.0,1.0
A-8ae05d,0.8767447015864916,0.5943148688046644,0.47058823529411764,0.5,0.647887323943662,0.0,0.30825999103528257,0.30825999103528257,0.0,1.0,0.75,0.0,0.6666666666666666,missing features,0.8767373306573006,0.027572016460905346,0.0,0.6
A-8ae3fc,0.676191171772167,0.6398295581969049,0.7239819004524887,0.25,0.5422535211267606,0.0,0.05613538584132888,0.05613538584132888,0.0,0.0,0.25,0.0,0.16666666666666666,,0.6763093905592649,0.02969059594573998,1.0,1.0
A-8b0451,0.5353875883068916,0.5798833819241977,0.7058823529411764,0.25,0.36016096579476864,0.0,0.1949244995292337,0.19492449952923374,0.0,1.0,0.75,0.0,0.8333333333333333,too expensive,0.5354741595584546,0.05750655664299878,0.0,0.0
A-8b25f2,0.5302080327030029,0.684645286686103,0.3485838779956426,0.5,0.4859154929577465,0.0,0.09240451008030037,0.09240451008030037,0.0,1.0,0.0,1.0,1.0,,0.5304329040530747,0.045594452900388965,0.0,1.0
A-8bde0c,0.5526474291139821,0.4536078717201164,0.5058823529411764,0.5,0.3474178403755869,0.0,0.1408249051945557,0.14082490519455573,0.0,1.0,0.25,0.0,1.0,missing features,0.5525636603110887,0.07333333333333333,0.0,0.6
A-8e47ca,0.5115244733320324,0.4318037774115857,0.7161125319693095,0.5,0.4563380281690141,0.0,0.24836358332562558,0.24836358332562558,0.0,1.0,1.0,0.5,1.0,missing features too expensive,0.5114258600754816,0.05018662072925639,0.0,0.30000000000000004
A-8ed5dd,0.6046151722637935,0.5247813411078712,0.770053475935829,0.375,0.3943661971830986,0.0,0.042495695512660886,0.042495695512660886,0.0,1.0,0.5,1.0,0.8333333333333333,switched to competitor,0.6046070337088904,0.05617283950617284,0.0,1.0
A-902ef7,0.7919136192336486,0.6520408163265303,0.5647058823529412,0.5,0.6690140845070423,0.0,0.3627628938961658,0.3627628938961658,0.0,0.0,1.0,1.0,1.0,too expensive,0.7920095333667837,0.02583863324604066,1.0,0.0
A-9077b0,0.6163061345590898,0.7580808721003929,0.6342710997442456,0.6666666666666665,0.5539906103286386,0.0014532439768441786,0.03676779247390627,0.03676779247390627,0.0,1.0,1.0,0.5,1.0,,0.6165983114814896,0.04233373158104341,0.0,1.0
A-90a8c8,0.5895630228799892,0.508781909976534,0.45911047345767575,0.125,0.619718309859155,0.0,0.2520959755776525,0.2520959755776525,0.0,0.0,0.75,1.0,0.0,missing features,0.5895389962429477,0.018867418142780458,1.0,0.6
A-9123ac,0.6400840967954206,0.6758332676700021,0.6104928457869635,0.6000000000000001,0.5328638497652582,0.0,0.15388729723384048,0.15388729723384048,0.0,0.0,0.0,0.0,0.3333333333333333,too expensive missing features,0.6402611844157254,0.04274600960793429,1.0,0.30000000000000004
A-9174e0,0.5436720281992841,0.5468373684877679,0.8320545609548168,1.0,0.5352112676056339,0.05028304228419527,0.3009382122266413,0.30093821222664136,0.0,1.0,0.0,0.5,1.0,,0.5437127773293483,0.05617283950617284,0.0,1.0
A-91e948,0.5037665059122222,0.5798833819241977,0.3764705882352941,0.25,0.6427230046948357,0.01648210868503439,0.26559860833434124,0.26559860833434124,0.0,0.0,0.5,0.0,0.0,,0.5038635223281483,0.020807091205971538,1.0,1.0
A-9208f0,0.546251120544683,0.5945871610099567,0.5504994450610433,0.16666666666666652,0.5669014084507042,0.05978417525401744,0.0421871306232358,0.0421871306232358,0.0,1.0,0.5,1.0,1.0,too expensive switched to competitor,0.5463532741955334,0.02452577495312537,0.0,0.0
A-922109,0.7268938407029998,0.6569730966527652,0.40506329113924044,0.0,0.34272300469483563,0.0,0.0773693660817205,0.0773693660817205,0.0,1.0,0.0,1.0,1.0,too expensive,0.727017663086626,0.048570089076418216,0.0,0.0
A-9289f6,0.5283071673715306,0.3897273194992281,0.5259515570934256,0.6666666666666665,0.5140845070422535,0.06460330042516393,0.08627525616617288,0.08627525616617289,0.0,1.0,0.5,0.5,1.0,too expensive,0.5281481508810247,0.0476297365186254,0.0,0.0
A-92a333,0.5028358589766647,0.583090379008746,0.7843137254901961,0.6666666666666665,0.31338028169014087,0.028724588247539894,0.11300820817117392,0.11300820817117392,0.0,0.0,0.75,1.0,1.0,,0.5029373641077103,0.09302957023461031,1.0,1.0
A-92a3af,0.6449517171692326,0.7405682955484965,0.7726075504828798,0.5,0.795774647887324,0.0,0.26324326740906817,0.26324326740906817,0.0,0.0,0.0,1.0,0.6666666666666666,,0.6452115988047721,0.017305054342091383,1.0,1.0
A-940b8b,0.7224413483296456,0.6499791753436068,0.8605042016806723,0.5,0.5680751173708921,0.17217938555403425,0.05571531228623672,0.055715312286236725,0.0,0.0,1.0,1.0,0.3333333333333333,,0.7225575227582252,0.03522892971711869,1.0,1.0
A-94c3cd,0.6843430442186483,0.5137778613749644,0.5464895635673624,0.25,0.6161971830985916,0.03502998566773158,0.11388140362779575,0.11388140362779578,0.0,0.0,0.75,0.5,0.16666666666666666,,0.6842942233300423,0.02288335694528773,1.0,1.0
A-94d3da,0.5958299697592028,0.4548104956268215,0.4901960784313726,0.25,0.36384976525821594,0.0,0.17245104386782495,0.17245104386782495,0.0,1.0,1.0,0.0,1.0,switched to competitor,0.5957335047666833,0.056686626746507,0.0,1.0
A-94f8c9,0.41698208350514454,0.4610578925447726,0.770053475935829,1.0,0.6525821596244132,0.0,0.1740860437312259,0.1740860437312259,0.0,1.0,1.0,1.0,1.0,,0.4169528414385414,0.041379310344827586,0.0,1.0
A-956988,0.35064625437762553,0.3778425655976676,0.6588235294117647,0.0,0.6971830985915494,0.0,0.2121193425467319,0.21211934254673187,0.0,1.0,0.5,1.0,0.8333333333333333,too expensive missing features,0.3505304279263134,0.010355987055016183,0.0,0.30000000000000004
A-95b24a,0.5657154121474014,0.509122543026427,0.5161290322580645,0.625,0.28450704225352114,0.0,0.15517717022015423,0.1551771702201543,0.0,0.0,0.75,0.0,1.0,,0.5656997070391531,0.10177955733511292,1.0,1.0
A-96215d,0.6476847804718903,0.7945517492711369,0.6176470588235294,0.0,0.33802816901408456,0.021306238139847708,0.1560732403184609,0.1560732403184609,0.0,0.0,0.75,1.0,1.0,,0.6480141432513798,0.04957264957264958,1.0,1.0
A-96bbc6,0.592979290000682,0.5038971856964358,0.4801920768307323,0.16666666666666652,0.7089201877934272,0.1508491268525858,0.2993590531957388,0.2993590531957388,0.0,0.0,0.0,0.0,1.0,switched to competitor missing features,0.5929477661611559,0.01409137375167098,1.0,0.6
A-96e141,0.2721818128584037,0.43877551020408134,0.49673202614379086,0.6666666666666665,0.447887323943662,0.07842112848598401,0.17482839364754113,0.17482839364754116,0.0,1.0,0.25,1.0,0.8333333333333333,too expensive,0.27217134972403434,0.05837290281734725,0.0,0.0
A-970c97,0.563192923204802,0.5772594752186588,0.5133689839572192,1.0,0.8450704225352113,0.14665753885325836,0.1354618284789539,0.13546182847895394,0.0,1.0,1.0,0.5,0.3333333333333333,,0.5632668886557496,0.025726802070888094,0.0,1.0
A-9779ad,0.37397737051848623,0.43691097701539006,0.5471956224350205,1.0,0.2769953051643193,0.0,0.4773884113570957,0.47738841135709575,0.0,0.0,0.0,0.5,0.0,missing features too expensive switched to competitor,0.37393085100176193,0.12877492877492874,1.0,0.30000000000000004
A-977ca0,0.4946101210591437,0.6970330989538671,0.5093425605536331,0.5,0.8873239436619719,0.02584011914198554,0.13037235384936677,0.1303723538493668,0.0,1.0,1.0,0.5,0.6666666666666666,,0.49486290251173204,0.012611585944919283,0.0,1.0
A-98a59a,0.48360122149549156,0.6494169096209914,0.44919786096256686,0.75,0.511737089201878,0.0,0.36886319491921726,0.36886319491921726,0.0,0.0,0.75,0.0,0.8333333333333333,switched to competitor,0.4837955571773934,0.050950080515297896,1.0,1.0
A-993085,0.5807218952094538,0.4067055393586001,0.6722689075630253,0.25,0.6408450704225352,0.0,0.3032876220832905,0.3032876220832905,0.0,1.0,1.0,0.5,1.0,,0.5805677012400546,0.020948667966211823,0.0,1.0
A-9a532a,1.0,0.6311953352769684,0.7843137254901961,0.41666666666666674,0.795774647887324,0.0,0.205847580830683,0.20584758083068305,0.0,0.0,1.0,0.5,1.0,,1.0,0.015349442509936334,1.0,1.0
A-9affe6,0.5792350086639378,0.5694435829042863,0.32040050062578224,0.0,0.8028169014084507,0.2992721769834979,0.07155841212783064,0.07155841212783064,0.0,1.0,0.0,1.0,1.0,missing features,0.5792934846430592,0.005273069679849342,0.0,0.6
A-9b9fe9,0.6957127068030183,0.6356187795315162,0.35699797160243407,0.5,0.4577464788732395,0.0502990559919291,0.12368813829445346,0.12368813829445346,0.0,1.0,0.5,1.0,0.0,switched to competitor too expensive,0.6958189871446615,0.049955269278940784,0.0,0.0
A-9badbd,0.604206464396107,0.6705955851728449,0.6050420168067228,1.0,0.4112676056338028,0.04548293339098267,0.19960659933303315,0.19960659933303315,0.0,1.0,0.0,1.0,0.3333333333333333,,0.6043885742957494,0.0803735359290915,0.0,1.0
A-9bfc9f,0.536796700247581,0.5978252304782905,0.4578696343402226,0.16666666666666652,0.48356807511737093,0.3100754245634263,0.1450705495571772,0.1450705495571772,0.0,1.0,0.25,1.0,0.16666666666666666,,0.5369061987225562,0.03334465964435383,0.0,1.0
A-9c18c4,0.6186416498413269,0.5304039983340272,0.6218487394957983,0.5,0.5809859154929577,0.03920355824585846,0.12472709448629221,0.12472709448629221,0.0,1.0,1.0,1.0,1.0,,0.6186362088739158,0.033854278170270466,0.0,1.0
A-9ee962,0.5795132837181346,0.9136577708006275,0.41025641025641024,0.5,0.5070422535211268,0.0,0.04486440864881787,0.04486440864881786,0.0,1.0,1.0,0.0,1.0,,0.5800204562121271,0.04262508122157245,0.0,1.0
A-9f0b68,0.4629925183754219,0.5881299458558931,0.4436974789915966,0.0,0.41314553990610325,0.0,0.22089521139759127,0.22089521139759133,0.0,0.0,0.5,0.5,1.0,too expensive,0.46311375528635945,0.036091410559495676,1.0,0.0
A-9f2731,0.5732317185389052,0.5870991253644311,0.5882352941176471,0.6111111111111112,0.35798122065727705,0.24670317792029978,0.023945378367994534,0.023945378367994534,0.0,0.0,0.75,1.0,0.6666666666666666,missing features,0.5733151969392875,0.07608040326716449,1.0,0.6
A-9f9299,0.5637203438558972,0.483107528725776,0.5979238754325259,1.0,0.49577464788732406,0.0,0.2226951322253969,0.22269513222539694,0.0,1.0,0.75,0.5,1.0,missing features,0.5636713792391016,0.06263108987123324,0.0,0.6
A-a09355,0.4666387606646346,0.580623458174478,0.5671191553544495,0.5,0.44507042253521134,0.24340635584059958,0.16710226910972548,0.16710226910972548,0.0,1.0,0.75,0.5,1.0,,0.46674900613686365,0.0520870076425632,0.0,1.0
A-a0ca4e,0.5480273341542116,0.4252074456156083,0.3378582202111614,0.3999999999999999,0.5375586854460093,0.02584011914198554,0.13164563041173666,0.13164563041173666,0.0,0.0,0.0,1.0,1.0,,0.547908062835308,0.03530966651298603,1.0,1.0
A-a1b80b,0.5829342356774484,0.6672740524781346,0.6274509803921569,0.5,0.5633802816901409,0.046804064279022846,0.14766842245479891,0.1476684224547989,0.0,1.0,1.0,0.0,1.0,switched to competitor,0.5831190416457604,0.03574368018812463,0.0,1.0
A-a1bbb6,0.6243244260652586,0.5198171932865807,0.5087440381558029,0.5,0.2347417840375587,0.07072854363335015,0.17801780905921036,0.1780178090592104,0.0,1.0,0.25,1.0,0.16666666666666666,,0.6243033048100785,0.11746031746031745,0.0,1.0
A-a2485e,0.7990713846532586,0.9324239900041649,0.4369747899159664,0.33333333333333326,0.5652582159624413,0.037580168624342436,0.10514561567382254,0.10514561567382252,0.0,0.0,0.75,0.5,1.0,,0.799530499605763,0.030106266604156898,1.0,1.0
A-a33200,0.4525328236037157,0.3778425655976676,0.44491978609625665,0.75,0.4976525821596245,0.07786265042876703,0.18534204019116965,0.1853420401911697,0.0,1.0,1.0,1.0,1.0,too expensive,0.45238334169593586,0.053108465608465605,0.0,0.0
A-a45270,0.5991785093047902,0.6445201823183999,0.7025683512841756,0.5,0.8873239436619719,0.0,0.13764799524928098,0.137647995249281,0.0,1.0,1.0,1.0,1.0,missing features,0.5993282827925909,0.012611585944919283,0.0,0.6
A-a6d261,0.5497790049636494,0.5372761349437734,0.4332399626517273,0.8333333333333335,0.5492957746478874,0.3600922389565468,0.21988894501719025,0.21988894501719025,0.0,1.0,0.75,0.5,0.16666666666666666,missing features,0.5498052708288531,0.04849944795744254,0.0,0.6
A-a7bd4b,0.5605030778842163,0.6874635568513119,0.6331550802139038,0.125,0.5046948356807512,0.0,0.03799164457288554,0.03799164457288555,0.0,1.0,0.0,0.0,1.0,too expensive,0.5607216165670755,0.02933594387338881,0.0,0.0
A-a865bd,0.36203629732182807,0.43075801749271125,0.5098039215686274,0.0,0.42957746478873243,0.0,0.41796127384365817,0.41796127384365817,0.0,0.0,0.0,1.0,1.0,missing features,0.36198569994982444,0.033732193732193744,1.0,0.6
A-a8b49c,0.6975502026509842,0.5777453838678324,0.7494553376906318,0.5,1.0,0.0,0.07141746623144835,0.07141746623144836,0.0,0.0,0.0,0.0,0.8333333333333333,missing features,0.6975804203601493,0.007982411635379667,1.0,0.6
A-a8d89d,0.6108780427274995,0.6098153547133136,0.45315904139433544,1.0,0.6126760563380282,0.0,0.20909162536756787,0.2090916253675679,0.0,0.0,0.5,0.0,1.0,switched to competitor,0.6109787032391146,0.04580111246777914,1.0,1.0
A-aa9511,0.5166726564830136,0.4400089706212156,0.5067873303167421,0.5,0.7816901408450705,0.0,0.3033652170058172,0.30336521700581726,0.0,1.0,0.25,0.0,1.0,,0.5165830406422481,0.018121309715512617,0.0,1.0
A-ab438f,0.5844713716271889,0.6231778425655974,0.3137254901960784,0.25,0.4577464788732395,0.0,0.15989836429481114,0.15989836429481114,0.0,1.0,0.0,0.5,1.0,,0.5845981769526675,0.04000715691536948,0.0,1.0
A-ac14bb,0.6099020833943306,0.5029154518950438,0.7320261437908496,0.5,0.33098591549295775,0.23202060964185342,0.2855062232583559,0.28550622325835595,0.0,1.0,0.75,0.0,1.0,switched to competitor too expensive,0.6098636895801973,0.07804405712902446,0.0,0.0
A-ac85cd,0.47070837319330516,0.5693461057892542,0.4332399626517273,0.25,0.460093896713615,0.33568134322980475,0.2494509421141035,0.2494509421141035,0.0,1.0,0.5,1.0,1.0,,0.4708025709029223,0.03967236467236468,0.0,1.0
A-ac9111,0.5725487097355674,0.4745161403632019,0.5216158752657689,1.0,0.33333333333333337,0.0,0.09595809367486809,0.0959580936748681,0.0,1.0,1.0,0.0,1.0,missing features,0.5724856274067672,0.10408850408850408,0.0,0.6
